Airline,Travel Date,Return Date,Departure,Arrival,Price,Total Travel Time,Stops,Layover City,Layover Time,Collection Date
Korean Air,2024-08-07,2024-08-16,12:10pm,10:30pm,"$2,005",21 hours 20 minutes,One,Seoul,4 hours 10 minutes,2024-07-03
Delta,2024-08-07,2024-08-16,3:09pm,3:30pm,"$1,730",35 hours 21 minutes,One,Seattle,18 hours 30 minutes,2024-07-03
multipleAirlines,2024-08-07,2024-08-16,5:45pm,5:10am,"$1,912",22 hours 25 minutes,One,Seattle,6 hours 10 minutes,2024-07-03
United,2024-08-07,2024-08-16,7:58pm,6:45pm,"$1,729",33 hours 47 minutes,One,San Francisco,16 hours 43 minutes,2024-07-03
multipleAirlines,2024-08-07,2024-08-16,3:59pm,5:10am,"$1,912",24 hours 11 minutes,One,Seattle,7 hours 59 minutes,2024-07-03
multipleAirlines,2024-08-07,2024-08-16,7:58pm,11:30am,"$1,516",26 hours 32 minutes,Two,"San Francisco, Seoul","1 hour 43 minutes, 6 hours 0 minutes",2024-07-03
multipleAirlines,2024-08-07,2024-08-16,8:32am,6:25pm,"$1,826",20 hours 53 minutes,Two,"Houston, Tokyo","0 hours 59 minutes, 1 hour 45 minutes",2024-07-03
Asiana Airlines,2024-08-07,2024-08-16,7:58pm,11:30am,"$1,567",26 hours 32 minutes,Two,"San Francisco, Seoul","1 hour 43 minutes, 6 hours 0 minutes",2024-07-03
Korean Air,2024-08-07,2024-08-16,10:50am,10:30pm,"$2,380",22 hours 40 minutes,One,Seoul,5 hours 35 minutes,2024-07-03
United,2024-08-07,2024-08-16,7:15am,6:45pm,"$1,713",22 hours 30 minutes,Two,"Houston, San Francisco","1 hour 49 minutes, 2 hours 20 minutes",2024-07-03
multipleAirlines,2024-08-07,2024-08-16,2:30pm,5:10am,"$2,116",25 hours 40 minutes,One,Seattle,9 hours 28 minutes,2024-07-03
multipleAirlines,2024-08-07,2024-08-16,7:15am,6:25pm,"$1,826",22 hours 10 minutes,Two,"Houston, Tokyo","2 hours 19 minutes, 1 hour 45 minutes",2024-07-03
United,2024-08-08,2024-08-17,7:58pm,4:05am,"$1,043",19 hours 7 minutes,One,San Francisco,1 hour 58 minutes,2024-07-03
United,2024-08-08,2024-08-17,6:00am,6:45pm,"$1,043",23 hours 45 minutes,One,San Francisco,6 hours 46 minutes,2024-07-03
United,2024-08-08,2024-08-17,6:00am,4:05am,"$1,052",33 hours 5 minutes,One,San Francisco,16 hours 1 minute,2024-07-03
Delta,2024-08-08,2024-08-17,7:54am,3:30pm,"$1,666",18 hours 36 minutes,One,Seattle,1 hour 43 minutes,2024-07-03
multipleAirlines,2024-08-08,2024-08-17,7:45pm,4:10am,"$1,612",19 hours 25 minutes,One,Seattle,3 hours 10 minutes,2024-07-03
multipleAirlines,2024-08-08,2024-08-17,5:45pm,4:10am,"$1,612",21 hours 25 minutes,One,Seattle,5 hours 10 minutes,2024-07-03
multipleAirlines,2024-08-08,2024-08-17,6:00am,5:00pm,"$1,777",22 hours 0 minutes,One,San Francisco,5 hours 16 minutes,2024-07-03
multipleAirlines,2024-08-08,2024-08-17,3:59pm,4:10am,"$1,612",23 hours 11 minutes,One,Seattle,6 hours 59 minutes,2024-07-03
multipleAirlines,2024-08-08,2024-08-17,2:30pm,4:10am,"$1,612",24 hours 40 minutes,One,Seattle,8 hours 28 minutes,2024-07-03
Korean Air,2024-08-08,2024-08-17,12:10pm,12:10pm,"$1,670",35 hours 0 minutes,One,Seoul,17 hours 50 minutes,2024-07-03
multipleAirlines,2024-08-08,2024-08-17,12:53pm,4:10am,"$1,612",26 hours 17 minutes,One,Seattle,10 hours 8 minutes,2024-07-03
Japan Airlines,2024-08-08,2024-08-17,11:30am,8:50pm,"$2,031",20 hours 20 minutes,One,Tokyo,3 hours 40 minutes,2024-07-03
multipleAirlines,2024-08-08,2024-08-17,7:45pm,5:10am,"$2,058",20 hours 25 minutes,One,Seattle,4 hours 10 minutes,2024-07-03
Japan Airlines,2024-08-08,2024-08-17,12:10pm,8:55pm,"$2,263",19 hours 45 minutes,One,Tokyo,3 hours 10 minutes,2024-07-03
multipleAirlines,2024-08-08,2024-08-17,5:45pm,5:10am,"$2,058",22 hours 25 minutes,One,Seattle,6 hours 10 minutes,2024-07-03
Delta,2024-08-08,2024-08-17,5:20am,3:30pm,"$1,725",21 hours 10 minutes,Two,"Salt Lake City, Seattle","1 hour 31 minutes, 2 hours 5 minutes",2024-07-03
multipleAirlines,2024-08-08,2024-08-17,3:59pm,5:10am,"$2,058",24 hours 11 minutes,One,Seattle,7 hours 59 minutes,2024-07-03
Delta,2024-08-08,2024-08-17,3:09pm,3:15pm,"$1,793",35 hours 6 minutes,One,Seattle,18 hours 15 minutes,2024-07-03
Korean Air,2024-08-08,2024-08-17,12:10pm,10:30pm,"$2,388",21 hours 20 minutes,One,Seoul,4 hours 10 minutes,2024-07-03
multipleAirlines,2024-08-08,2024-08-17,3:59pm,5:10am,"$1,531",24 hours 11 minutes,Two,"Seattle, Los Angeles","2 hours 1 minutes, 1 hour 45 minutes",2024-07-03
Korean Air,2024-08-08,2024-08-17,10:50am,10:30pm,"$2,388",22 hours 40 minutes,One,Seoul,5 hours 35 minutes,2024-07-03
multipleAirlines,2024-08-08,2024-08-17,2:30pm,5:10am,"$2,058",25 hours 40 minutes,One,Seattle,9 hours 28 minutes,2024-07-03
United,2024-08-08,2024-08-17,7:15am,6:45pm,"$1,725",22 hours 30 minutes,Two,"Houston, San Francisco","1 hour 49 minutes, 2 hours 20 minutes",2024-07-03
Japan Airlines,2024-08-08,2024-08-17,12:35pm,8:50pm,"$2,724",19 hours 15 minutes,One,Tokyo,2 hours 25 minutes,2024-07-03
Korean Air,2024-08-08,2024-08-17,6:50am,5:50pm,"$1,874",22 hours 0 minutes,Two,"Minneapolis, Seoul","2 hours 6 minutes, 0 hours 50 minutes",2024-07-03
United,2024-08-09,2024-08-18,7:58pm,4:05am,"$1,103",19 hours 7 minutes,One,San Francisco,1 hour 58 minutes,2024-07-03
United,2024-08-09,2024-08-18,6:00am,6:45pm,"$1,103",23 hours 45 minutes,One,San Francisco,6 hours 46 minutes,2024-07-03
Delta,2024-08-09,2024-08-18,7:54am,3:15pm,"$1,305",18 hours 21 minutes,One,Seattle,1 hour 28 minutes,2024-07-03
United,2024-08-09,2024-08-18,6:00am,4:05am,"$1,112",33 hours 5 minutes,One,San Francisco,16 hours 1 minute,2024-07-03
Korean Air,2024-08-09,2024-08-18,12:10pm,12:10pm,"$1,470",35 hours 0 minutes,One,Seoul,17 hours 50 minutes,2024-07-03
multipleAirlines,2024-08-09,2024-08-18,6:00am,5:00pm,"$1,917",22 hours 0 minutes,One,San Francisco,5 hours 16 minutes,2024-07-03
multipleAirlines,2024-08-09,2024-08-18,7:58pm,5:15am,"$1,917",20 hours 17 minutes,One,San Francisco,3 hours 38 minutes,2024-07-03
multipleAirlines,2024-08-09,2024-08-18,7:58pm,4:50am,"$1,917",19 hours 52 minutes,One,San Francisco,3 hours 13 minutes,2024-07-03
multipleAirlines,2024-08-09,2024-08-18,7:45pm,5:10am,"$2,027",20 hours 25 minutes,One,Seattle,4 hours 10 minutes,2024-07-03
multipleAirlines,2024-08-09,2024-08-18,5:45pm,5:10am,"$2,027",22 hours 25 minutes,One,Seattle,6 hours 10 minutes,2024-07-03
Delta,2024-08-09,2024-08-18,3:09pm,3:25pm,"$1,788",35 hours 16 minutes,One,Seattle,18 hours 25 minutes,2024-07-03
Korean Air,2024-08-09,2024-08-18,6:50am,5:50pm,"$1,674",22 hours 0 minutes,Two,"Minneapolis, Seoul","2 hours 6 minutes, 0 hours 50 minutes",2024-07-03
United,2024-08-09,2024-08-18,7:58pm,6:45pm,"$1,787",33 hours 47 minutes,One,San Francisco,16 hours 43 minutes,2024-07-03
multipleAirlines,2024-08-09,2024-08-18,3:59pm,5:10am,"$2,027",24 hours 11 minutes,One,Seattle,7 hours 59 minutes,2024-07-03
multipleAirlines,2024-08-09,2024-08-18,9:00am,9:20pm,"$1,605",23 hours 20 minutes,Two,"Seattle, Los Angeles","0 hours 41 minutes, 2 hours 13 minutes",2024-07-03
Japan Airlines,2024-08-09,2024-08-18,11:30am,8:50pm,"$2,534",20 hours 20 minutes,One,Tokyo,3 hours 40 minutes,2024-07-03
multipleAirlines,2024-08-09,2024-08-18,7:58pm,11:30am,"$1,580",26 hours 32 minutes,Two,"San Francisco, Seoul","1 hour 43 minutes, 6 hours 0 minutes",2024-07-03
Japan Airlines,2024-08-09,2024-08-18,12:35pm,8:50pm,"$2,734",19 hours 15 minutes,One,Tokyo,2 hours 25 minutes,2024-07-03
Turkish Airlines,2024-08-09,2024-08-18,8:40pm,5:55pm,"$2,090",32 hours 15 minutes,One,Istanbul,8 hours 55 minutes,2024-07-03
Asiana Airlines,2024-08-09,2024-08-18,7:58pm,11:30am,"$1,666",26 hours 32 minutes,Two,"San Francisco, Seoul","1 hour 43 minutes, 6 hours 0 minutes",2024-07-03
multipleAirlines,2024-08-09,2024-08-18,2:30pm,5:10am,"$2,248",25 hours 40 minutes,One,Seattle,9 hours 28 minutes,2024-07-03
multipleAirlines,2024-08-09,2024-08-18,3:59pm,5:10am,"$1,712",24 hours 11 minutes,Two,"Seattle, Los Angeles","2 hours 1 minutes, 1 hour 50 minutes",2024-07-03
multipleAirlines,2024-08-09,2024-08-18,3:59pm,5:10am,"$1,712",24 hours 11 minutes,Two,"Seattle, Los Angeles","1 hour 1 minutes, 2 hours 50 minutes",2024-07-03
multipleAirlines,2024-08-09,2024-08-18,3:59pm,4:40am,"$1,715",23 hours 41 minutes,Two,"Seattle, San Francisco","1 hour 48 minutes, 2 hours 40 minutes",2024-07-03
multipleAirlines,2024-08-09,2024-08-18,2:30pm,5:10am,"$1,690",25 hours 40 minutes,Two,"Seattle, Los Angeles","1 hour 4 minutes, 4 hours 15 minutes",2024-07-03
Delta,2024-08-10,2024-08-19,7:54am,3:25pm,"$1,053",18 hours 31 minutes,One,Seattle,1 hour 38 minutes,2024-07-03
United,2024-08-10,2024-08-19,7:58pm,4:05am,"$1,043",19 hours 7 minutes,One,San Francisco,1 hour 58 minutes,2024-07-03
United,2024-08-10,2024-08-19,6:00am,6:45pm,"$1,043",23 hours 45 minutes,One,San Francisco,6 hours 46 minutes,2024-07-03
Delta,2024-08-10,2024-08-19,5:20am,3:25pm,"$1,057",21 hours 5 minutes,Two,"Salt Lake City, Seattle","1 hour 31 minutes, 2 hours 0 minutes",2024-07-03
United,2024-08-10,2024-08-19,6:00am,4:05am,"$1,053",33 hours 5 minutes,One,San Francisco,16 hours 1 minute,2024-07-03
Delta,2024-08-10,2024-08-19,3:09pm,3:30pm,"$1,063",35 hours 21 minutes,One,Seattle,18 hours 30 minutes,2024-07-03
Korean Air,2024-08-10,2024-08-19,12:10pm,12:10pm,"$1,218",35 hours 0 minutes,One,Seoul,17 hours 50 minutes,2024-07-03
multipleAirlines,2024-08-10,2024-08-19,5:45pm,5:10am,"$1,547",22 hours 25 minutes,One,Seattle,6 hours 10 minutes,2024-07-03
multipleAirlines,2024-08-10,2024-08-19,7:58pm,12:10pm,"$1,226",27 hours 12 minutes,Two,"San Francisco, Tokyo","3 hours 58 minutes, 5 hours 10 minutes",2024-07-03
multipleAirlines,2024-08-10,2024-08-19,5:45pm,4:10am,"$1,642",21 hours 25 minutes,One,Seattle,5 hours 10 minutes,2024-07-03
multipleAirlines,2024-08-10,2024-08-19,6:00am,5:00pm,"$1,777",22 hours 0 minutes,One,San Francisco,5 hours 16 minutes,2024-07-03
multipleAirlines,2024-08-10,2024-08-19,3:59pm,5:10am,"$1,547",24 hours 11 minutes,One,Seattle,7 hours 59 minutes,2024-07-03
multipleAirlines,2024-08-10,2024-08-19,2:30pm,5:10am,"$1,547",25 hours 40 minutes,One,Seattle,9 hours 28 minutes,2024-07-03
multipleAirlines,2024-08-10,2024-08-19,7:58pm,5:15am,"$1,777",20 hours 17 minutes,One,San Francisco,3 hours 38 minutes,2024-07-03
multipleAirlines,2024-08-10,2024-08-19,2:30pm,4:10am,"$1,642",24 hours 40 minutes,One,Seattle,8 hours 28 minutes,2024-07-03
multipleAirlines,2024-08-10,2024-08-19,7:58pm,4:50am,"$1,777",19 hours 52 minutes,One,San Francisco,3 hours 13 minutes,2024-07-03
multipleAirlines,2024-08-10,2024-08-19,12:53pm,4:10am,"$1,642",26 hours 17 minutes,One,Seattle,10 hours 8 minutes,2024-07-03
multipleAirlines,2024-08-10,2024-08-19,3:59pm,4:10am,"$1,642",23 hours 11 minutes,One,Seattle,6 hours 59 minutes,2024-07-03
multipleAirlines,2024-08-10,2024-08-19,12:53pm,5:10am,"$1,790",27 hours 17 minutes,One,Seattle,11 hours 8 minutes,2024-07-03
Japan Airlines,2024-08-10,2024-08-19,11:30am,8:50pm,"$2,349",20 hours 20 minutes,One,Tokyo,3 hours 40 minutes,2024-07-03
Japan Airlines,2024-08-10,2024-08-19,12:10pm,8:55pm,"$2,331",19 hours 45 minutes,One,Tokyo,3 hours 10 minutes,2024-07-03
United,2024-08-10,2024-08-19,7:58pm,6:45pm,"$1,800",33 hours 47 minutes,One,San Francisco,16 hours 43 minutes,2024-07-03
multipleAirlines,2024-08-10,2024-08-19,2:30pm,4:45am,"$1,500",25 hours 15 minutes,Two,"Seattle, San Francisco","1 hour 3 minutes, 5 hours 9 minutes",2024-07-03
Turkish Airlines,2024-08-10,2024-08-19,8:40pm,5:55pm,"$2,073",32 hours 15 minutes,One,Istanbul,8 hours 55 minutes,2024-07-03
Japan Airlines,2024-08-10,2024-08-19,12:35pm,8:50pm,"$2,849",19 hours 15 minutes,One,Tokyo,2 hours 25 minutes,2024-07-03
Delta,2024-08-11,2024-08-20,7:54am,3:30pm,"$1,043",18 hours 36 minutes,One,Seattle,1 hour 43 minutes,2024-07-03
United,2024-08-11,2024-08-20,7:58pm,4:05am,"$1,043",19 hours 7 minutes,One,San Francisco,1 hour 58 minutes,2024-07-03
United,2024-08-11,2024-08-20,6:00am,6:45pm,"$1,043",23 hours 45 minutes,One,San Francisco,6 hours 46 minutes,2024-07-03
United,2024-08-11,2024-08-20,7:58pm,6:45pm,"$1,002",33 hours 47 minutes,One,San Francisco,16 hours 43 minutes,2024-07-03
Delta,2024-08-11,2024-08-20,3:09pm,3:20pm,"$1,003",35 hours 11 minutes,One,Seattle,18 hours 20 minutes,2024-07-03
United,2024-08-11,2024-08-20,6:00am,4:05am,"$1,053",33 hours 5 minutes,One,San Francisco,16 hours 1 minute,2024-07-03
Korean Air,2024-08-11,2024-08-20,12:10pm,12:10pm,"$1,207",35 hours 0 minutes,One,Seoul,17 hours 50 minutes,2024-07-03
China Airlines,2024-08-11,2024-08-20,6:20am,9:20pm,"$1,308",26 hours 0 minutes,One,Los Angeles,9 hours 22 minutes,2024-07-03
Japan Airlines,2024-08-11,2024-08-20,12:10pm,2:30pm,"$1,388",37 hours 20 minutes,One,Tokyo,20 hours 45 minutes,2024-07-03
multipleAirlines,2024-08-11,2024-08-20,6:00am,5:00pm,"$1,677",22 hours 0 minutes,One,San Francisco,5 hours 16 minutes,2024-07-03
China Airlines,2024-08-11,2024-08-20,6:20am,5:10am,"$1,338",33 hours 50 minutes,One,Los Angeles,17 hours 12 minutes,2024-07-03
multipleAirlines,2024-08-11,2024-08-20,7:45pm,5:10am,"$1,772",20 hours 25 minutes,One,Seattle,4 hours 10 minutes,2024-07-03
Korean Air,2024-08-11,2024-08-20,6:34am,5:50pm,"$1,411",22 hours 16 minutes,Two,"Minneapolis, Seoul","2 hours 22 minutes, 0 hours 50 minutes",2024-07-03
Korean Air,2024-08-11,2024-08-20,12:10pm,10:30pm,"$1,913",21 hours 20 minutes,One,Seoul,4 hours 10 minutes,2024-07-03
Japan Airlines,2024-08-11,2024-08-20,11:30am,11:35am,"$1,684",35 hours 5 minutes,One,Tokyo,18 hours 15 minutes,2024-07-03
multipleAirlines,2024-08-11,2024-08-20,5:45pm,5:10am,"$1,772",22 hours 25 minutes,One,Seattle,6 hours 10 minutes,2024-07-03
Japan Airlines,2024-08-11,2024-08-20,11:30am,8:50pm,"$2,164",20 hours 20 minutes,One,Tokyo,3 hours 40 minutes,2024-07-03
Japan Airlines,2024-08-11,2024-08-20,12:10pm,8:55pm,"$2,146",19 hours 45 minutes,One,Tokyo,3 hours 10 minutes,2024-07-03
Japan Airlines,2024-08-11,2024-08-20,12:35pm,8:50pm,"$2,214",19 hours 15 minutes,One,Tokyo,2 hours 25 minutes,2024-07-03
multipleAirlines,2024-08-11,2024-08-20,3:59pm,5:10am,"$1,772",24 hours 11 minutes,One,Seattle,7 hours 59 minutes,2024-07-03
Korean Air,2024-08-11,2024-08-20,10:50am,12:10pm,"$1,899",36 hours 20 minutes,One,Seoul,19 hours 15 minutes,2024-07-03
multipleAirlines,2024-08-11,2024-08-20,10:30am,8:55pm,"$1,690",21 hours 25 minutes,Two,"San Francisco, Tokyo","1 hour 26 minutes, 1 hour 40 minutes",2024-07-03
multipleAirlines,2024-08-11,2024-08-20,10:05am,8:55pm,"$1,690",21 hours 50 minutes,Two,"Los Angeles, Tokyo","2 hours 8 minutes, 1 hour 30 minutes",2024-07-03
United,2024-08-11,2024-08-20,7:15am,6:45pm,"$1,735",22 hours 30 minutes,Two,"Houston, San Francisco","1 hour 49 minutes, 2 hours 20 minutes",2024-07-03
Korean Air,2024-08-11,2024-08-20,10:50am,10:30pm,"$2,419",22 hours 40 minutes,One,Seoul,5 hours 35 minutes,2024-07-03
Delta,2024-08-12,2024-08-21,7:54am,3:20pm,$993,18 hours 26 minutes,One,Seattle,1 hour 33 minutes,2024-07-03
United,2024-08-12,2024-08-21,7:58pm,4:05am,$993,19 hours 7 minutes,One,San Francisco,1 hour 58 minutes,2024-07-03
United,2024-08-12,2024-08-21,6:00am,6:45pm,$993,23 hours 45 minutes,One,San Francisco,6 hours 46 minutes,2024-07-03
Delta,2024-08-12,2024-08-21,3:09pm,3:15pm,"$1,003",35 hours 6 minutes,One,Seattle,18 hours 15 minutes,2024-07-03
United,2024-08-12,2024-08-21,6:00am,4:05am,"$1,002",33 hours 5 minutes,One,San Francisco,16 hours 1 minute,2024-07-03
Korean Air,2024-08-12,2024-08-21,12:10pm,12:10pm,"$1,157",35 hours 0 minutes,One,Seoul,17 hours 50 minutes,2024-07-03
multipleAirlines,2024-08-12,2024-08-21,7:45pm,5:10am,"$1,487",20 hours 25 minutes,One,Seattle,4 hours 10 minutes,2024-07-03
Japan Airlines,2024-08-12,2024-08-21,12:10pm,2:30pm,"$1,328",37 hours 20 minutes,One,Tokyo,20 hours 45 minutes,2024-07-03
Japan Airlines,2024-08-12,2024-08-21,12:10pm,8:55pm,"$1,626",19 hours 45 minutes,One,Tokyo,3 hours 10 minutes,2024-07-03
multipleAirlines,2024-08-12,2024-08-21,5:45pm,5:10am,"$1,487",22 hours 25 minutes,One,Seattle,6 hours 10 minutes,2024-07-03
multipleAirlines,2024-08-12,2024-08-21,6:00am,5:00pm,"$1,717",22 hours 0 minutes,One,San Francisco,5 hours 16 minutes,2024-07-03
multipleAirlines,2024-08-12,2024-08-21,3:59pm,5:10am,"$1,487",24 hours 11 minutes,One,Seattle,7 hours 59 minutes,2024-07-03
multipleAirlines,2024-08-12,2024-08-21,2:30pm,5:10am,"$1,487",25 hours 40 minutes,One,Seattle,9 hours 28 minutes,2024-07-03
China Airlines,2024-08-12,2024-08-21,6:20am,5:10am,"$1,416",33 hours 50 minutes,One,Los Angeles,17 hours 12 minutes,2024-07-03
multipleAirlines,2024-08-12,2024-08-21,7:58pm,5:15am,"$1,717",20 hours 17 minutes,One,San Francisco,3 hours 38 minutes,2024-07-03
multipleAirlines,2024-08-12,2024-08-21,7:58pm,4:50am,"$1,717",19 hours 52 minutes,One,San Francisco,3 hours 13 minutes,2024-07-03
Japan Airlines,2024-08-12,2024-08-21,11:30am,8:50pm,"$2,054",20 hours 20 minutes,One,Tokyo,3 hours 40 minutes,2024-07-03
Korean Air,2024-08-12,2024-08-21,12:10pm,10:30pm,"$1,875",21 hours 20 minutes,One,Seoul,4 hours 10 minutes,2024-07-03
Japan Airlines,2024-08-12,2024-08-21,12:35pm,8:50pm,"$2,134",19 hours 15 minutes,One,Tokyo,2 hours 25 minutes,2024-07-03
Korean Air,2024-08-12,2024-08-21,10:50am,10:30pm,"$1,875",22 hours 40 minutes,One,Seoul,5 hours 35 minutes,2024-07-03
multipleAirlines,2024-08-12,2024-08-21,3:59pm,4:45am,"$1,345",23 hours 46 minutes,Two,"Seattle, San Francisco","1 hour 48 minutes, 2 hours 55 minutes",2024-07-03
United,2024-08-12,2024-08-21,7:58pm,6:45pm,"$1,687",33 hours 47 minutes,One,San Francisco,16 hours 43 minutes,2024-07-03
Turkish Airlines,2024-08-12,2024-08-21,2:50pm,8:20am,"$2,000",28 hours 30 minutes,One,Istanbul,5 hours 15 minutes,2024-07-03
Japan Airlines,2024-08-12,2024-08-21,11:30am,11:35am,"$2,111",35 hours 5 minutes,One,Tokyo,18 hours 15 minutes,2024-07-03
Turkish Airlines,2024-08-12,2024-08-21,8:40pm,5:55pm,"$2,000",32 hours 15 minutes,One,Istanbul,8 hours 55 minutes,2024-07-03
Delta,2024-08-13,2024-08-22,7:54am,3:15pm,$993,18 hours 21 minutes,One,Seattle,1 hour 28 minutes,2024-07-03
United,2024-08-13,2024-08-22,7:58pm,4:05am,$993,19 hours 7 minutes,One,San Francisco,1 hour 58 minutes,2024-07-03
United,2024-08-13,2024-08-22,6:00am,6:45pm,$993,23 hours 45 minutes,One,San Francisco,6 hours 46 minutes,2024-07-03
United,2024-08-13,2024-08-22,6:00am,4:05am,"$1,002",33 hours 5 minutes,One,San Francisco,16 hours 1 minute,2024-07-03
multipleAirlines,2024-08-13,2024-08-22,7:45pm,4:10am,"$1,432",19 hours 25 minutes,One,Seattle,3 hours 10 minutes,2024-07-03
multipleAirlines,2024-08-13,2024-08-22,7:45pm,5:10am,"$1,432",20 hours 25 minutes,One,Seattle,4 hours 10 minutes,2024-07-03
Japan Airlines,2024-08-13,2024-08-22,12:10pm,2:30pm,"$1,328",37 hours 20 minutes,One,Tokyo,20 hours 45 minutes,2024-07-03
multipleAirlines,2024-08-13,2024-08-22,5:45pm,4:10am,"$1,432",21 hours 25 minutes,One,Seattle,5 hours 10 minutes,2024-07-03
Japan Airlines,2024-08-13,2024-08-22,12:35pm,8:50pm,"$1,624",19 hours 15 minutes,One,Tokyo,2 hours 25 minutes,2024-07-03
multipleAirlines,2024-08-13,2024-08-22,6:00am,5:00pm,"$1,562",22 hours 0 minutes,One,San Francisco,5 hours 16 minutes,2024-07-03
multipleAirlines,2024-08-13,2024-08-22,5:45pm,5:10am,"$1,432",22 hours 25 minutes,One,Seattle,6 hours 10 minutes,2024-07-03
Japan Airlines,2024-08-13,2024-08-22,11:30am,8:50pm,"$1,624",20 hours 20 minutes,One,Tokyo,3 hours 40 minutes,2024-07-03
Japan Airlines,2024-08-13,2024-08-22,12:10pm,8:55pm,"$1,626",19 hours 45 minutes,One,Tokyo,3 hours 10 minutes,2024-07-03
multipleAirlines,2024-08-13,2024-08-22,3:59pm,5:10am,"$1,432",24 hours 11 minutes,One,Seattle,7 hours 59 minutes,2024-07-03
multipleAirlines,2024-08-13,2024-08-22,2:30pm,5:10am,"$1,432",25 hours 40 minutes,One,Seattle,9 hours 28 minutes,2024-07-03
multipleAirlines,2024-08-13,2024-08-22,2:30pm,4:10am,"$1,432",24 hours 40 minutes,One,Seattle,8 hours 28 minutes,2024-07-03
multipleAirlines,2024-08-13,2024-08-22,3:59pm,4:10am,"$1,432",23 hours 11 minutes,One,Seattle,6 hours 59 minutes,2024-07-03
multipleAirlines,2024-08-13,2024-08-22,7:58pm,5:15am,"$1,662",20 hours 17 minutes,One,San Francisco,3 hours 38 minutes,2024-07-03
multipleAirlines,2024-08-13,2024-08-22,7:58pm,4:50am,"$1,662",19 hours 52 minutes,One,San Francisco,3 hours 13 minutes,2024-07-03
Korean Air,2024-08-13,2024-08-22,6:50am,5:50pm,"$1,361",22 hours 0 minutes,Two,"Minneapolis, Seoul","2 hours 6 minutes, 0 hours 50 minutes",2024-07-03
Korean Air,2024-08-13,2024-08-22,12:10pm,10:30pm,"$1,875",21 hours 20 minutes,One,Seoul,4 hours 10 minutes,2024-07-03
China Airlines,2024-08-13,2024-08-22,6:20am,5:10am,"$1,519",33 hours 50 minutes,One,Los Angeles,17 hours 12 minutes,2024-07-03
multipleAirlines,2024-08-13,2024-08-22,12:53pm,4:10am,"$1,750",26 hours 17 minutes,One,Seattle,10 hours 8 minutes,2024-07-03
United,2024-08-13,2024-08-22,7:58pm,6:45pm,"$1,680",33 hours 47 minutes,One,San Francisco,16 hours 43 minutes,2024-07-03
multipleAirlines,2024-08-13,2024-08-22,3:59pm,4:45am,"$1,448",23 hours 46 minutes,Two,"Seattle, San Francisco","1 hour 48 minutes, 2 hours 55 minutes",2024-07-03
Delta,2024-08-14,2024-08-23,7:54am,3:20pm,"$1,043",18 hours 26 minutes,One,Seattle,1 hour 33 minutes,2024-07-03
United,2024-08-14,2024-08-23,7:58pm,4:05am,"$1,043",19 hours 7 minutes,One,San Francisco,1 hour 58 minutes,2024-07-03
United,2024-08-14,2024-08-23,6:00am,6:45pm,"$1,043",23 hours 45 minutes,One,San Francisco,6 hours 46 minutes,2024-07-03
United,2024-08-14,2024-08-23,6:00am,4:05am,"$1,052",33 hours 5 minutes,One,San Francisco,16 hours 1 minute,2024-07-03
Korean Air,2024-08-14,2024-08-23,12:10pm,12:10pm,"$1,207",35 hours 0 minutes,One,Seoul,17 hours 50 minutes,2024-07-03
Japan Airlines,2024-08-14,2024-08-23,12:35pm,8:50pm,"$1,676",19 hours 15 minutes,One,Tokyo,2 hours 25 minutes,2024-07-03
multipleAirlines,2024-08-14,2024-08-23,7:45pm,5:10am,"$1,567",20 hours 25 minutes,One,Seattle,4 hours 10 minutes,2024-07-03
Japan Airlines,2024-08-14,2024-08-23,12:10pm,2:30pm,"$1,379",37 hours 20 minutes,One,Tokyo,20 hours 45 minutes,2024-07-03
Japan Airlines,2024-08-14,2024-08-23,11:30am,8:50pm,"$1,676",20 hours 20 minutes,One,Tokyo,3 hours 40 minutes,2024-07-03
Japan Airlines,2024-08-14,2024-08-23,12:10pm,8:55pm,"$1,678",19 hours 45 minutes,One,Tokyo,3 hours 10 minutes,2024-07-03
China Airlines,2024-08-14,2024-08-23,6:20am,9:20pm,"$1,420",26 hours 0 minutes,One,Los Angeles,9 hours 22 minutes,2024-07-03
multipleAirlines,2024-08-14,2024-08-23,5:45pm,5:10am,"$1,567",22 hours 25 minutes,One,Seattle,6 hours 10 minutes,2024-07-03
